marketid	upstreamid	downstreamid	cites_cites	kn_similarity	_sq*(kn_similarity)	cites_size	cites_experience	cites_rankcmd	domain_similarity	match
26	22	23	0	0	0	0	0	0	0	0
26	22	24	0.39696035	0.099943072	0.0099886172	0	0.043575395	0	0.20146891	0
26	22	25	0.38964257	0.0064401501	0.000041475534	0.20335184	0	0.36603332	0.097597711	0
26	22	26	0.040562987	0	0	0	0	0	0	0
26	22	27	0.4337467	0.33754864	0.11393908	0.57516587	0.023463674	0.19657345	0.78464019	0
26	22	28	0.38001463	0.0012019074	1.4445813999999998*^-6	0.20335184	0.010055861	0	0.76149875	0
26	22	29	0.50866503	0.088626124	0.0078545902	0	0.5664801	0	0.71559149	0
26	22	30	0.36005807	0.0048327884	0.000023355844	0.35221571	0.020111721	0.1220111	0.41315013	0
26	22	31	0.45444128	0.074200459	0.005505708	0.20335184	0	0.12201111	0.25706601	0
26	22	32	0.29084232	0.029705524	0.00088241819	0.20335184	0.026815627	0.36603332	0.75117272	0
26	22	33	0.42785266	0.0021611976	4.6707751*^-6	0.20335184	0.033519533	0.12201111	0.76208287	0
26	22	34	0.39219889	0.95294738	0.90810871	0	0.053631254	0	0.97473234	1
26	22	35	0.17816553	0.00054465997	2.9665449*^-7	0	0.0067039067	0	0.044272471	0
26	22	36	0.5382058	0.0076606688	0.000058685848	0.40670368	0.18770939	0.1220111	0.33572659	0
26	22	37	0.61005551	0.011016855	0.00012137109	0.61005551	0.40223441	0.16539285	0.17555128	0
26	23	1	0.39422774	0.25713959	0.066120774	0.3778021	0	0	0.18656382	0
26	23	2	0.43564579	0.026493672	0.00070191466	0.30847415	0.02157272	0.087249666	0.82169402	0
26	23	3	0.33594236	0.054893468	0.0030132928	0	0.025168173	0	0.67423576	0
26	23	4	0.39328024	0.024293121	0.00059015572	0.21812417	0.0035954532	0	0.23879507	0
26	23	5	0.043509651	0	0	0.21812417	0	0	0	0
26	23	6	0.4863129	0.061685905	0.0038051507	0.21812417	0.014381813	0.523498	0.68169671	0
26	23	7	0.42501032	0.008097183	0.000065564374	0.21812417	0.025168173	0.261749	0.69017822	0
26	23	8	0.48864043	0.0092227021	0.000085058236	0.43624833	0.02157272	0.052349798	0.78712291	0
26	23	9	0.23753798	0.00604682	0.000036564034	0	0.014381813	0	0.40131223	0
26	23	10	0.47556043	0.00377731	0.000014268071	0.21812417	0	0.13087448	0.16160655	0
26	23	11	0.38004419	0.07182321	0.0051585734	0	0.039549984	0	0.80896574	0
26	23	12	0.47320008	0.022518942	0.00050710276	0	0.17617722	0	0.78221446	0
26	23	13	0.26393345	0.66111386	0.43707153	0	0.017977266	0	0.92277366	1
26	23	14	0.55629528	0.026692178	0.00071247236	0.21812417	0.0071909064	0.13087448	0.76462853	0
26	23	15	0.3276878	0	0	0	0.13662723	0	0.3109003	0
26	23	16	0.24802415	0.0034258144	0.000011736204	0	0.02157272	0	0.67670065	0
26	23	17	0.38727361	0.0025484171	6.4944297*^-6	0.21812417	0.0071909064	0.1308745	0.71537936	0
26	23	18	0.40164721	0.019598298	0.00038409326	0.21812417	0.017977266	0.39262351	0.74507028	0
26	23	19	0.2068835	0	0	0	0.0071909064	0	0.67062449	0
26	23	20	0.47232544	0.43703681	0.19100118	0	0.17258176	0	0.66606247	0
26	23	21	0.31935433	0	0	0.21812417	0	0.261749	0.058906205	0
26	23	22	0.44588375	0.0074665355	0.000055749155	0.21812417	0.01078636	0.39262351	0.72195292	0
26	23	23	0	0	0	0	0	0	0	0
26	23	24	0.42579719	0.0020338057	4.1363655*^-6	0	0.046740893	0	0.74955428	0
26	23	25	0.41794783	0.0281948	0.00079494674	0.21812417	0	0.39262351	0.39924407	0
26	23	26	0.043509651	0	0	0	0	0	0	0
26	23	27	0.46525586	0.34885779	0.12170175	0.61694831	0.025168173	0.21085335	0.68534702	0
26	23	28	0.40762046	0.00017257225	2.9781184*^-8	0.21812417	0.01078636	0	0.37365267	0
26	23	29	0.54561657	0.055744424	0.0031074409	0	0.60763156	0	0.76925009	0
26	23	30	0.38621417	0.0117114	0.00013715689	0.3778021	0.02157272	0.1308745	0.39467207	0
26	23	31	0.48745379	0.011599703	0.00013455311	0.21812417	0	0.1308745	0.30564928	0
26	23	32	0.31197032	0.00044695201	1.9976609*^-7	0.21812417	0.028763626	0.39262351	0.32862407	0
26	23	33	0.45893365	0.0038891865	0.000015125772	0.21812417	0.035954531	0.1308745	0.80007446	0
26	23	34	0.42068985	0	0	0	0.057527252	0	0.75383383	0
26	23	35	0.19110821	0.0012231609	1.4961225*^-6	0	0.0071909064	0	0.6524995	0
26	23	36	0.57730329	0.023540812	0.00055416982	0.43624833	0.20134538	0.1308745	0.70960557	0
26	23	37	0.65437245	0.055782903	0.0031117322	0.65437245	0.43145439	0.17740767	0.6998148	0
26	24	1	0.46168971	0.29869744	0.089220159	0.44245327	0	0	0.18221195	0
26	24	2	0.51019543	0.071483016	0.0051098214	0.36126158	0.025264338	0.10218021	0.69778746	0
26	24	3	0.39343026	0.15206461	0.023123644	0	0.029475059	0	0.033930935	0
26	24	4	0.46058005	0.057311479	0.0032846057	0.25545052	0.0042107226	0	0.32915783	0
26	24	5	0.050955214	0	0	0.25545052	0	0	0	0
26	24	6	0.56953287	0.029782744	0.00088701188	0.25545052	0.016842891	0.61308122	0.25719729	0
26	24	7	0.49773994	0.17370956	0.03017501	0.25545052	0.029475059	0.30654061	0.04897318	0
26	24	8	0.57225871	0.054848395	0.0030083465	0.51090103	0.025264338	0.061308123	0.70948482	0
26	24	9	0.2781865	0.073842712	0.0054527461	0	0.016842891	0	0.71728963	0
26	24	10	0.55694038	0.35222915	0.12406537	0.25545052	0	0.1532703	0.86511576	1
26	24	11	0.445079	0.10069687	0.010139859	0	0.04631795	0	0.26978296	0
26	24	12	0.55417615	0.11241557	0.012637261	0	0.20632543	0	0.3118903	0
26	24	13	0.3090989	0.0044756075	0.000020031062	0	0.021053614	0	0.31723496	0
26	24	14	0.65149099	0.044962384	0.0020216159	0.25545052	0.0084214453	0.1532703	0.19094439	0
26	24	15	0.38376316	0.00083352998	6.9477221*^-7	0	0.16000746	0	0.54836017	1
26	24	16	0.29046711	0.032002818	0.0010241803	0	0.025264338	0	0.034398969	0
26	24	17	0.45354554	0.43672991	0.19073302	0.25545052	0.0084214453	0.15327032	0.23227356	0
26	24	18	0.47037885	0.4606353	0.21218489	0.25545052	0.021053614	0.45981094	0.24152723	0
26	24	19	0.24228631	0.001163689	1.354172*^-6	0	0.0084214453	0	0.024323745	0
26	24	20	0.55315185	0.0071443184	0.000051041286	0	0.2021147	0	0.51091731	0
26	24	21	0.37400362	0.008256387	0.000068167923	0.25545052	0	0.30654064	0.052025791	0
26	24	22	0.52218533	0.049331922	0.0024336386	0.25545052	0.012632169	0.45981094	0.11970614	0
26	24	23	0	0	0	0	0	0	0	0
26	24	24	0.49866146	0.0023555942	5.548823999999999*^-6	0	0.054739397	0	0.12934452	0
26	24	25	0.48946887	0.0008483631	7.1971994*^-7	0.25545052	0	0.45981094	0.061500873	0
26	24	26	0.050955214	0	0	0	0	0	0	0
26	24	27	0.54487246	0.34555763	0.11941008	0.72252315	0.029475059	0.2469355	0.35120001	0
26	24	28	0.47737426	0.011173798	0.00012485376	0.25545052	0.012632169	0	0.68361634	0
26	24	29	0.63898486	0.035819151	0.0012830115	0	0.71161211	0	0.6947543	0
26	24	30	0.45230484	0.031720482	0.0010061889	0.44245327	0.025264338	0.1532703	0.27898097	0
26	24	31	0.57086897	0.11130142	0.012388007	0.25545052	0	0.15327032	0.22267	0
26	24	32	0.36535603	0.10152044	0.0103064	0.25545052	0.033685781	0.45981094	0.67982918	0
26	24	33	0.53746837	0.49059176	0.24068028	0.25545052	0.042107228	0.15327032	0.41927803	0
26	24	34	0.4926801	0	0	0	0.067371562	0	0.66104221	0
26	24	35	0.22381148	0.01667368	0.0002780116	0	0.0084214453	0	0.36080223	0
26	24	36	0.67609394	0.38932362	0.15157288	0.51090103	0.23580047	0.1532703	0.23272738	0
26	24	37	0.76635152	0.12933101	0.016726509	0.76635152	0.50528675	0.20776643	0.11344177	0
26	25	1	0.42378995	0.30631712	0.093830176	0.40613258	0	0	0.25613764	0
26	25	2	0.46831384	0.057620153	0.0033200821	0.33160588	0.023190407	0.093792312	0.81782222	0
26	25	3	0.36113384	0.13646559	0.018622858	0	0.027055474	0	0.18159869	0
26	25	4	0.42277136	0.37347996	0.13948728	0.23448077	0.0038650676	0	0.36156797	0
26	25	5	0.046772338	0	0	0.23448077	0	0	0	0
26	25	6	0.5227803	0.16902152	0.028568273	0.23448077	0.01546027	0.56275386	0.69771028	0
26	25	7	0.45688084	0.15251713	0.023261473	0.23448077	0.027055474	0.28137693	0.20457201	0
26	25	8	0.52528238	0.064798616	0.0041988608	0.46896154	0.023190407	0.056275383	0.7294029	0
26	25	9	0.25535038	0.12638485	0.015973132	0	0.01546027	0	0.41337997	0
26	25	10	0.51122159	0.28851393	0.083240286	0.23448077	0	0.14068845	0.29369396	0
26	25	11	0.40854281	0.44395399	0.19709514	0	0.042515744	0	0.70922798	0
26	25	12	0.50868422	0.56971318	0.3245731	0	0.18938832	0	0.82756639	0
26	25	13	0.28372517	0.017688654	0.0003128885	0	0.019325338	0	0.82610607	0
26	25	14	0.59801054	0.17862415	0.03190659	0.23448077	0.0077301352	0.14068845	0.38696265	0
26	25	15	0.35226032	0.0005490511	3.0145711*^-7	0	0.14687257	0	0.77817434	0
26	25	16	0.26662287	0.61302203	0.37579602	0	0.023190407	0	0.18410364	0
26	25	17	0.41631433	0.30972728	0.095930986	0.23448077	0.0077301352	0.14068848	0.65922093	0
26	25	18	0.43176579	0.34730896	0.12062351	0.23448077	0.019325338	0.42206541	0.39623961	0
26	25	19	0.22239721	0.0042619207	0.000018163968	0	0.0077301352	0	0.14102933	0
26	25	20	0.50774401	0.023907861	0.00057158578	0	0.18552326	0	0.78621751	0
26	25	21	0.34330195	0.010425778	0.00010869685	0.23448077	0	0.28137696	0.074130811	0
26	25	22	0.47931951	0.034628283	0.001199118	0.23448077	0.011595204	0.42206541	0.27053118	0
26	25	23	0	0	0	0	0	0	0	0
26	25	24	0.45772672	0.13225901	0.017492445	0	0.050245881	0	0.3128452	0
26	25	25	0.44928876	0.060225781	0.0036271447	0.23448077	0	0.42206541	0.17639621	0
26	25	26	0.046772338	0	0	0	0	0	0	0
26	25	27	0.5001443	0.36391017	0.13243061	0.66321176	0.027055474	0.22666475	0.81509948	0
26	25	28	0.43818694	0.011954876	0.00014291905	0.23448077	0.011595204	0	0.74689245	0
26	25	29	0.58653104	0.10092944	0.010186751	0	0.65319639	0	0.78059477	0
26	25	30	0.41517547	0.078692615	0.0061925277	0.40613258	0.023190407	0.14068846	0.67032677	0
26	25	31	0.52400678	0.088657923	0.0078602275	0.23448077	0	0.14068848	0.2959227	0
26	25	32	0.33536422	0.034585819	0.0011961788	0.23448077	0.030920541	0.42206541	0.75026429	0
26	25	33	0.493348	0.79828519	0.63725924	0.23448077	0.038650677	0.14068848	0.97812009	1
26	25	34	0.45223635	0	0	0	0.061841082	0	0.78819144	0
26	25	35	0.20543896	0.024632387	0.0006067545	0	0.0077301352	0	0.20611979	0
26	25	36	0.62059385	0.46995151	0.22085442	0.46896154	0.21644379	0.14068846	0.41883701	0
26	25	37	0.70344228	0.26508182	0.07026837	0.70344228	0.46380812	0.19071104	0.28376827	0
26	26	1	0.37371624	0.39836749	0.15869667	0.35814524	0	0	0.036438625	0
26	26	2	0.41297933	0.17717029	0.031389311	0.29242435	0.0204503	0.082710102	0.31467539	0
26	26	3	0.31846341	0.69511914	0.48319063	0	0.023858683	0	0.86595088	1
26	26	4	0.37281802	0.056994729	0.0032483991	0.20677526	0.0034083833	0	0.22768691	0
26	26	5	0.041245863	0	0	0.20677526	0	0	0	0
26	26	6	0.46101022	0.20923346	0.043778643	0.20677526	0.013633533	0.49626061	0.75404996	0
26	26	7	0.40289721	0.41747829	0.17428812	0.20677526	0.023858683	0.24813031	0.71347916	0
26	26	8	0.46321666	0.080829106	0.0065333443	0.41355053	0.0204503	0.04962606	0.24436212	0
26	26	9	0.22517897	0	0	0	0.013633533	0	0.23295958	0
26	26	10	0.45081723	0.13081008	0.017111277	0.20677526	0	0.12406515	0.012066909	0
26	26	11	0.36027065	0.19034633	0.036231726	0	0.037492216	0	0.49998239	0
26	26	12	0.44857967	0.25607771	0.065575793	0	0.16701078	0	0.68664783	0
26	26	13	0.25020111	0	0	0	0.017041916	0	0.74488109	0
26	26	14	0.5273515	0.44369805	0.19686796	0.20677526	0.0068167667	0.12406515	0.70579743	0
26	26	15	0.31063834	0	0	0	0.12951857	0	0.02792329	0
26	26	16	0.23511955	0.41272473	0.1703417	0	0.0204503	0	0.70231646	0
26	26	17	0.36712393	0.30353659	0.092134461	0.20677526	0.0068167667	0.12406516	0.6802538	0
26	26	18	0.38074967	0.46276265	0.21414927	0.20677526	0.017041916	0.37219545	0.51082927	0
26	26	19	0.19611944	0.018986883	0.00036050173	0	0.0068167667	0	0.40349784	0
26	26	20	0.44775057	0.0099563133	0.000099128178	0	0.1636024	0	0.26001579	0
26	26	21	0.30273846	0	0	0.20677526	0	0.24813032	0.036681622	0
26	26	22	0.42268461	0.084750339	0.00718262	0.20677526	0.01022515	0.37219545	0.69443816	0
26	26	23	0	0	0	0	0	0	0	0
26	26	24	0.40364313	0.54961717	0.30207902	0	0.044308983	0	0.68559223	0
26	26	25	0.39620218	0.31064454	0.096500032	0.20677526	0	0.37219545	0.35238922	0
26	26	26	0.041245863	0	0	0	0	0	0	0
26	26	27	0.4410488	0.43128526	0.18600698	0.5848487	0.023858683	0.19988275	0.22752179	0
26	26	28	0.38641214	0	0	0.20677526	0.01022515	0	0.13851038	0
26	26	29	0.51722836	0.12021777	0.014452312	0	0.57601672	0	0.21177132	0
26	26	30	0.36611962	0.20951988	0.043898579	0.35814524	0.0204503	0.12406515	0.20052633	0
26	26	31	0.46209177	0.17096364	0.029228568	0.20677526	0	0.12406516	0.19576964	0
26	26	32	0.29573864	0	0	0.20677526	0.027267067	0.37219545	0	0
26	26	33	0.43505552	0.16553999	0.027403491	0.20677526	0.034083832	0.12406516	0.22055821	0
26	26	34	0.39880154	0	0	0	0.054534134	0	0.18044972	0
26	26	35	0.18116494	0.019410683	0.00037677461	0	0.0068167667	0	0.40349784	0
26	26	36	0.54726642	0.43714538	0.19109608	0.41355053	0.19086947	0.12406515	0.75361705	0
26	26	37	0.62032574	0.45151132	0.20386247	0.62032574	0.409006	0.16817722	0.73367542	0
26	27	1	0.40043753	0.25543347	0.065246254	0.38375315	0	0	0.25607938	0
26	27	2	0.44250798	0.015473169	0.00023941897	0.31333315	0.021912528	0.088624001	0.51194358	0
26	27	3	0.34123403	0.013957958	0.00019482458	0	0.025564617	0	0.18071492	0
26	27	4	0.39947507	0.075837202	0.005751281	0.22156	0.0036520879	0	0.34524721	0
26	27	5	0.044195008	0.0019018691	3.6171059*^-6	0.22156	0	0	0	0
26	27	6	0.49397317	0.31047821	0.096396722	0.22156	0.014608352	0.531744	0.7009322	1
26	27	7	0.43170497	0.0064707352	0.000041870415	0.22156	0.025564617	0.265872	0.2037791	0
26	27	8	0.49633738	0.06677594	0.0044590263	0.44312	0.021912528	0.053174399	0.71862608	0
26	27	9	0.24127962	0.0019266439	3.7119567*^-6	0	0.014608352	0	0.35153282	0
26	27	10	0.48305133	0.0068211379	0.000046527923	0.22156	0	0.13293599	0.22580528	0
26	27	11	0.38603055	0.2062147	0.042524502	0	0.040172968	0	0.46221697	0
26	27	12	0.48065382	0.14398527	0.020731758	0	0.17895232	0	0.66827363	0
26	27	13	0.26809087	0.043850221	0.0019228419	0	0.01826044	0	0.66518474	0
26	27	14	0.56505793	0.14307787	0.020471275	0.22156	0.0073041758	0.13293599	0.59614873	1
26	27	15	0.33284947	0	0	0	0.13877934	0	0.50910425	0
26	27	16	0.25193095	0.12891977	0.016620306	0	0.021912528	0	0.18320766	0
26	27	17	0.39337385	0.0022212341	4.933881*^-6	0.22156	0.0073041758	0.13293602	0.43209717	0
26	27	18	0.40797389	0.010606985	0.00011250813	0.22156	0.01826044	0.398808	0.39009094	0
26	27	19	0.21014228	0.00035411163	1.2539505*^-7	0	0.0073041758	0	0.13602474	0
26	27	20	0.47976542	0.36354253	0.13216317	0	0.17530023	0	0.77200878	0
26	27	21	0.32438472	0.000023377963	5.4652916*^-10	0.22156	0	0.26587203	0.074489743	0
26	27	22	0.4529072	0.018852424	0.00035541388	0.22156	0.010956264	0.398808	0.26655933	0
26	27	23	0	0	0	0	0	0	0	0
26	27	24	0.43250424	0.010108414	0.00010218003	0	0.047477145	0	0.31397223	0
26	27	25	0.42453125	0.02387939	0.0005702253	0.22156	0	0.398808	0.17367256	0
26	27	26	0.044195008	0.0019018691	3.6171059*^-6	0	0	0	0	0
26	27	27	0.47258446	0.34761506	0.12083624	0.62666631	0.025564617	0.21417467	0.65760744	0
26	27	28	0.41404119	0	0	0.22156	0.010956264	0	0.75061226	0
26	27	29	0.55421102	0.024119858	0.00058176753	0	0.61720282	0	0.75435817	0
26	27	30	0.39229774	0.043486517	0.0018910771	0.38375315	0.021912528	0.132936	0.44097611	0
26	27	31	0.49513203	0.009915635	0.000098319819	0.22156	0	0.13293602	0.29000124	0
26	27	32	0.3168844	0.01343555	0.00018051401	0.22156	0.029216703	0.398808	0.73288524	0
26	27	33	0.46616265	0.12261626	0.015034747	0.22156	0.03652088	0.13293602	0.79238999	0
26	27	34	0.42731646	0.00072796503	5.2993306*^-7	0	0.058433406	0	0.79861647	0
26	27	35	0.1941185	0.0010430232	1.0878973999999999*^-6	0	0.0073041758	0	0.14897949	0
26	27	36	0.58639681	0.055808321	0.0031145688	0.44312	0.20451693	0.132936	0.41952327	0
26	27	37	0.66468	0.044437502	0.0019746916	0.66468	0.43825057	0.18020214	0.2827234	0
26	28	1	0.39211458	0.34667364	0.12018261	0.37577701	0	0	0.066104494	0
26	28	2	0.43331066	0.15653779	0.024504079	0.30682066	0.021457085	0.086781994	0.4055011	0
26	28	3	0.33414161	0.29557848	0.087366641	0	0.025033265	0	0.78473747	0
26	28	4	0.39117217	0.016450696	0.0002706254	0.21695498	0.0035761809	0	0.062984839	0
26	28	5	0.043276433	0	0	0.21695498	0	0	0	0
26	28	6	0.48370615	0.075622521	0.0057187658	0.21695498	0.014304724	0.52069193	0.46255416	0
26	28	7	0.42273217	0.36794096	0.13538055	0.21695498	0.025033265	0.26034597	0.79637253	0
26	28	8	0.48602119	0.10792242	0.011647249	0.43390995	0.021457085	0.052069191	0.32521203	0
26	28	9	0.23626472	0	0	0	0.014304724	0	0.31153592	0
26	28	10	0.47301131	0.21016356	0.044168722	0.21695498	0	0.13017297	0.057463679	0
26	28	11	0.37800708	0.12131023	0.014716171	0	0.039337989	0	0.40210009	0
26	28	12	0.47066364	0.17407964	0.030303722	0	0.17523286	0	0.65578735	0
26	28	13	0.2625187	0	0	0	0.017880904	0	0.47282526	0
26	28	14	0.55331343	0.099219471	0.0098445034	0.21695498	0.0071523618	0.13017297	0.74478042	0
26	28	15	0.32593131	0	0	0	0.13589486	0	0.050740786	0
26	28	16	0.24669468	0.03306533	0.001093316	0	0.021457085	0	0.79556191	0
26	28	17	0.38519773	0.71669245	0.51364809	0.21695498	0.0071523618	0.13017298	0.65248215	0
26	28	18	0.39949429	0.77872097	0.60640633	0.21695498	0.017880904	0.39051896	0.72111672	0
26	28	19	0.20577456	0.0023181937	5.3740218*^-6	0	0.0071523618	0	0.45706961	0
26	28	20	0.46979368	0.0042226664	0.000017830911	0	0.17165668	0	0.34156579	0
26	28	21	0.31764251	0	0	0.21695498	0	0.26034597	0.0074062208	0
26	28	22	0.44349372	0.08254119	0.0068130479	0.21695498	0.010728543	0.39051896	0.78985465	0
26	28	23	0	1	1	0	0	0	0	1
26	28	24	0.42351481	0.041563086	0.0017274901	0	0.046490353	0	0.793396	0
26	28	25	0.41570753	0.017370259	0.0003017259	0.21695498	0	0.39051896	0.401344	0
26	28	26	0.043276433	0	0	0	0	0	0	0
26	28	27	0.462762	0.35030642	0.12271459	0.61364132	0.025033265	0.20972314	0.2643525	0
26	28	28	0.40543553	0	0	0.21695498	0.010728543	0	0.11435015	0
26	28	29	0.54269195	0.095949553	0.0092063164	0	0.60437453	0	0.28902939	0
26	28	30	0.38414398	0.080184996	0.0064296336	0.37577701	0.021457085	0.13017298	0.26514387	0
26	28	31	0.48484093	0.20091648	0.040367432	0.21695498	0	0.13017298	0.22916226	0
26	28	32	0.31029809	0	0	0.21695498	0.028609447	0.39051896	0.066976659	0
26	28	33	0.45647368	0.23110569	0.053409837	0.21695498	0.035761807	0.13017298	0.30763569	0
26	28	34	0.41843486	0.00714844	0.000051100193	0	0.057218894	0	0.26402667	0
26	28	35	0.19008383	0.0026829143	7.1980289*^-6	0	0.0071523618	0	0.47611415	0
26	28	36	0.5742088	0.1861487	0.034651339	0.43390995	0.20026612	0.13017298	0.52362585	0
26	28	37	0.6508649	0.12394738	0.015362954	0.6508649	0.4291417	0.17645672	0.73310411	0
26	29	1	0.29838949	0.32463604	0.10538856	0.28595698	0	0	0.25150213	0
26	29	2	0.32973865	0.042790204	0.0018310016	0.23348291	0.016328311	0.066038944	0.42557505	0
26	29	3	0.25427347	0.029120546	0.00084800617	0	0.019049695	0	0	0
26	29	4	0.2976723	0.0070983674	0.000050386821	0.16509736	0.0027213849	0	0.35642982	0
26	29	5	0.032932293	0	0	0.16509736	0	0	0	0
26	29	6	0.36808836	0.0046517565	0.000021638838	0.16509736	0.010885539	0.39623365	0.35178649	0
26	29	7	0.32168871	0.023100326	0.00053362508	0.16509736	0.019049695	0.19811682	0.022204295	0
26	29	8	0.3698501	0.0094792889	0.00008985692	0.33019471	0.016328311	0.039623361	0.5270735	0
26	29	9	0.1797916	0.022527678	0.0005074963	0	0.010885539	0	0.28118581	0
26	29	10	0.35994989	0.0061768806	0.000038153852	0.16509736	0	0.099058405	0.22342396	0
26	29	11	0.28765401	0.0095162475	0.00009055897	0	0.029935233	0	0.37933433	0
26	29	12	0.35816336	0.01674686	0.00028045732	0	0.13334787	0	0.42102972	0
26	29	13	0.19977023	0	0	0	0.013606925	0	0.43949562	0
26	29	14	0.42105779	0.0087887747	0.000077242563	0.16509736	0.0054427697	0.099058405	0.23349546	0
26	29	15	0.24802566	0	0	0	0.10341263	0	0.52610093	0
26	29	16	0.18772854	0	0	0	0.016328311	0	0	0
26	29	17	0.29312593	0.0075356103	0.000056785422	0.16509736	0.0054427697	0.099058419	0.30247745	0
26	29	18	0.30400527	0.025609508	0.0006558469	0.16509736	0.013606925	0.29717523	0.24078013	0
26	29	19	0.15658934	0	0	0	0.0054427697	0	0	0
26	29	20	0.35750133	0.0018206189	3.3146529999999996*^-6	0	0.13062648	0	0.7006709	0
26	29	21	0.24171808	0.01087754	0.00011832088	0.16509736	0	0.19811684	0.12131103	1
26	29	22	0.33748773	0.011826198	0.00013985895	0.16509736	0.0081641553	0.29717523	0.090988755	0
26	29	23	0	0	0	0	0	0	0	0
26	29	24	0.32228428	0	0	0	0.035378005	0	0.1408755	0
26	29	25	0.31634313	0	0	0.16509736	0	0.29717523	0.059703335	0
26	29	26	0.032932293	0	0	0	0	0	0	0
26	29	27	0.35215041	0.33739212	0.11383344	0.46696582	0.019049695	0.1595941	0.49342692	0
26	29	28	0.3085264	0	0	0.16509736	0.0081641553	0	0.7662273	0
26	29	29	0.41297513	0.0089310361	0.000079763406	0	0.45991403	0	0.70105863	0
26	29	30	0.29232404	0.0066463491	0.000044173958	0.28595698	0.016328311	0.099058412	0.39261502	0
26	29	31	0.36895192	0.025690127	0.00065998262	0.16509736	0	0.099058419	0.24136047	0
26	29	32	0.23612915	0.0012920597	1.6694181999999998*^-6	0.16509736	0.021771079	0.29717523	0.76090783	0
26	29	33	0.34736514	0.0037293737	0.000013908228	0.16509736	0.027213849	0.099058419	0.73504466	0
26	29	34	0.31841853	0	0	0	0.043542158	0	0.75825065	0
26	29	35	0.14464907	0.0054936963	0.000030180699	0	0.0054427697	0	0.013915089	0
26	29	36	0.43695867	0.013349906	0.00017821998	0.33019471	0.15239756	0.099058412	0.29260036	0
26	29	37	0.49529204	0.04656994	0.0021687592	0.49529204	0.32656619	0.13427919	0.12456887	0
26	30	1	0.43885818	0.30920464	0.095607512	0.42057303	0	0	0.25430128	0
26	30	2	0.48496518	0.074501984	0.0055505456	0.34339646	0.024014963	0.097127184	0.47676036	0
26	30	3	0.37397432	0.28483629	0.081131712	0	0.028017458	0	0.084304072	0
26	30	4	0.43780342	0.032501094	0.0010563211	0.24281797	0.0040024938	0	0.37671039	0
26	30	5	0.048435371	0.044463918	0.00197704	0.24281797	0	0	0	0
26	30	6	0.54136831	0.069068089	0.0047704009	0.24281797	0.016009975	0.58276308	0.4123143	0
26	30	7	0.47312567	0.17302063	0.029936139	0.24281797	0.028017458	0.29138154	0.10796883	0
26	30	8	0.54395932	0.035607789	0.0012679147	0.48563594	0.024014963	0.058276307	0.69195169	0
26	30	9	0.2644296	0.0037535941	0.000014089469	0	0.016009975	0	0.33728677	0
26	30	10	0.52939856	0.078570165	0.0061732708	0.24281797	0	0.14569077	0.24930061	0
26	30	11	0.42306894	0.11036168	0.012179701	0	0.044027433	0	0.67091817	0
26	30	12	0.52677095	0.12091468	0.014620361	0	0.1961222	0	0.4815433	0
26	30	13	0.29381332	0.048937116	0.0023948413	0	0.020012468	0	0.49855718	0
26	30	14	0.61927336	0.29588255	0.087546483	0.24281797	0.0080049876	0.14569077	0.3121888	0
26	30	15	0.36478528	0	0	0	0.15209477	0	0.52138543	0
26	30	16	0.2761029	0.17750902	0.031509455	0	0.024014963	0	0.085466944	0
26	30	17	0.43111679	0.026771452	0.00071671064	0.24281797	0.0080049876	0.14569078	0.36478969	0
26	30	18	0.44711763	0.2279211	0.051948026	0.24281797	0.020012468	0.43707234	0.31615412	0
26	30	19	0.23030475	0.0082129017	0.000067451751	0	0.0080049876	0	0.060434256	0
26	30	20	0.52579731	0.064649209	0.0041795201	0	0.1921197	0	0.74727386	0
26	30	21	0.35550839	0.00054655492	2.9872228*^-7	0.24281797	0	0.29138157	0.080579005	0
26	30	22	0.49636218	0.019228907	0.00036975087	0.24281797	0.012007481	0.43707234	0.17543899	0
26	30	23	0	0	0	0	0	0	0	0
26	30	24	0.47400162	0.4075819	0.166123	0	0.052032422	0	0.22248459	0
26	30	25	0.46526363	0.14450794	0.020882547	0.24281797	0	0.43707234	0.11147301	0
26	30	26	0.048435371	0.044463918	0.00197704	0	0	0	0	0
26	30	27	0.51792741	0.68624347	0.4709301	0.68679291	0.028017458	0.23472403	0.79812032	1
26	30	28	0.45376709	0	0	0.24281797	0.012007481	0	0.77523029	0
26	30	29	0.60738575	0.19827212	0.039311834	0	0.6764214	0	0.74324876	0
26	30	30	0.42993742	0.2431713	0.059132282	0.42057303	0.024014963	0.14569077	0.41756943	0
26	30	31	0.54263836	0.08467301	0.0071695186	0.24281797	0	0.14569078	0.26952773	0
26	30	32	0.34728843	0	0	0.24281797	0.03201995	0.43707234	0.76176113	0
26	30	33	0.51088947	0.036779553	0.0013527354	0.24281797	0.040024936	0.14569078	0.76619232	0
26	30	34	0.46831605	0.021291224	0.00045331623	0	0.064039901	0	0.7817046	0
26	30	35	0.21274354	0.010960624	0.00012013527	0	0.0080049876	0	0.095687568	0
26	30	36	0.64265966	0.15323514	0.023481008	0.48563594	0.22413966	0.14569077	0.35887155	0
26	30	37	0.72845387	0.16072363	0.025832085	0.72845387	0.48029926	0.19749194	0.20628415	0
27	1	1	0.88956702	0.00014963571	2.2390847*^-8	0.65711135	0.066378273	0.37171835	0.65775096	0
