marketid	upstreamid	downstreamid	cites_cites	kn_similarity	kn_similarity_sq	cites_size	cites_experience	cites_rankcmd	domain_similarity	match	removeup	removedown
32	10	21	.52479547	.11057073	.012225886	.45137942	.032024093	.42556462	.70073235	0	0	1
32	10	22	.32606968	.0080192238	.000064307947	.31917346	0	0	.41918886	0	0	0
32	10	23	.55883819	.041958038	.001760477	.45137942	.014944577	.42556462	.31148013	0	0	0
32	10	24	.41578159	.0024547915	6.0260008e-06	.31917346	.0085397577	0	.49949202	0	0	0
32	10	25	.33056378	.008887439	.000078986573	0	.010674697	0	.73343569	0	0	0
32	10	26	0	0	0	.63834691	0	0	0	0	0	0
32	10	27	.41246197	.091504261	.0083730295	.31917346	0	.12766939	.67388564	0	0	1
32	10	28	.29756585	.010857324	.00011788149	0	.03842891	0	.65211487	0	0	0
32	10	29	.39426801	.0049332594	.000024337049	.31917346	.021349395	0	.23425913	0	0	0
32	10	30	.28235728	0	0	0	.010674697	0	.092811123	0	0	0
32	11	1	.57960081	.12650216	.016002795	.54465353	.036065519	.30810258	.24463113	0	0	0
32	11	2	.45438492	.029854316	.00089128019	.54465353	.020608867	.41080344	.070037022	0	0	0
32	11	3	.59321201	.01436328	.00020630383	.3851282	.0025761083	.7702564	.26187891	0	0	0
32	11	4	.42136508	.21734852	.047240376	.54465353	.0025761083	.20540172	.32606757	0	0	0
32	11	5	.10549048	.1777394	.031591292	0	0	0	0	0	0	0
32	11	6	.60091877	.49660155	.2466131	.3851282	.018032759	.30810258	.52080297	0	0	0
32	11	7	.44288093	.12644367	.015988002	0	.028337194	0	.79450035	0	0	0
32	11	8	.5908587	.083955295	.0070484919	0	.06697882	0	.70810568	0	0	1
32	11	9	.23521379	.00029111517	8.4748038e-08	0	0	0	0	0	0	0
32	11	10	.59092325	.55144	.30408606	0	.72131038	0	.76737058	0	0	0
32	11	11	.7702564	.14031515	.01968834	.54465353	.097892128	.51350433	.25420615	0	0	0
32	11	12	.19518057	.10271972	.010551342	0	.0051522166	0	.68965662	0	0	0
32	11	13	.55810791	.055815045	.0031153192	0	.17775148	0	.13434967	0	0	0
32	11	14	.67552644	.3713339	.13788886	.54465353	0	.10270085	.3312597	0	0	0
32	11	15	.24183494	.71743363	.51471102	0	.0051522166	0	.86207074	1	0	0
32	11	16	.69023138	.066236183	.004387232	.3851282	.012880541	.46215388	.51574999	0	0	0
32	11	17	.39846858	.14712961	.021647122	0	.025761083	0	.68745309	0	0	0
32	11	18	.42046097	.22471386	.050496321	0	.010304433	0	.79340905	0	0	0
32	11	19	.60281754	.089867435	.0080761556	0	.095316015	0	.77546918	0	0	0
32	11	20	.72278142	.22220907	.049376868	.54465353	.061826602	.41080344	.78117573	0	0	0
32	11	21	.63324046	.10140822	.010283628	.54465353	.038641628	.51350433	.66659606	0	0	1
32	11	22	.39344952	.013785196	.00019003164	.3851282	0	0	.14662245	0	0	0
32	11	23	.67431784	.13493757	.018208148	.54465353	.018032759	.51350433	.29459807	0	0	0
32	11	24	.50169969	.2343352	.054912984	.3851282	.010304433	0	.39773881	0	0	0
32	11	25	.39887226	.25244391	.06372793	0	.012880541	0	.75369126	0	0	0
32	11	26	0	0	0	.7702564	0	0	0	0	0	0
32	11	27	.4976941	.010780402	.00011621706	.3851282	0	.1540513	.66870296	0	0	1
32	11	28	.35905555	.028930083	.00083694968	0	.046369951	0	.10148452	0	0	0
32	11	29	.47574046	.40082631	.16066173	.3851282	.025761083	0	.30906305	0	0	0
32	11	30	.34070426	.15892313	.025256563	0	.012880541	0	.24091628	0	0	0
32	12	1	.40481871	.016678838	.00027818364	.38040999	.025189744	.21519239	.41750222	0	0	0
32	12	2	.31736243	.029523917	.00087166164	.38040999	.01439414	.2869232	.1980374	0	0	0
32	12	3	.41432539	.0020527844	4.2139241e-06	.26899049	.0017992675	.53798097	.70541167	0	0	0
32	12	4	.29429993	.0052121151	.000027166145	.38040999	.0017992675	.1434616	.45060313	0	0	0
32	12	5	.073679194	.015833048	.00025068541	0	0	0	0	0	0	0
32	12	6	.41970813	.010607282	.00011251443	.26899049	.012594872	.21519239	.47319388	0	0	0
32	12	7	.30932754	.0046891505	.000021988133	0	.019791944	0	.21453197	0	0	0
32	12	8	.4126817	.026730051	.00071449566	0	.046780955	0	.1490802	0	0	1
32	12	9	.16428366	.94689995	.8966195	0	0	0	0	1	0	0
32	12	10	.41272682	.0041224258	.000016994394	0	.50379491	0	.41945198	0	0	0
32	12	11	.53798097	.0021542411	4.6407545e-06	.38040999	.068372168	.35865399	.76737058	0	0	0
32	12	12	.13632271	.0021967131	4.8255483e-06	0	.003598535	0	.43782392	0	0	0
32	12	13	.38980713	.018271515	.00033384826	0	.12414946	0	.4389323	0	0	0
32	12	14	.4718174	.019097123	.00036470013	.38040999	0	.071730793	.46456131	0	0	0
32	12	15	.16890816	.0015770072	2.4869519e-06	0	.003598535	0	.43782392	0	0	0
32	12	16	.48208797	.052621163	.0027689869	.26899049	.0089963377	.3227886	.47843546	0	0	0
32	12	17	.278308	.044650815	.0019936953	0	.017992675	0	.07911548	0	0	0
32	12	18	.29366845	.001357569	1.8429936e-06	0	.0071970699	0	.25174391	0	0	0
32	12	19	.42103431	.03868375	.0014964325	0	.066572897	0	.26504633	0	0	0
32	12	20	.50482237	.0054434752	.000029631423	.38040999	.043182418	.2869232	.23065636	0	0	0
32	12	21	.442283	.015596059	.00024323707	.38040999	.026989013	.35865399	.66323006	0	0	1
32	12	22	.27480245	.00040369178	1.6296705e-07	.26899049	0	0	.48427331	0	0	0
32	12	23	.47097325	.027629221	.00076337386	.38040999	.012594872	.35865399	.289794	0	0	0
32	12	24	.35040915	.017235801	.00029707281	.26899049	.0071970699	0	.46340051	0	0	0
32	12	25	.27858996	0	0	0	.0089963377	0	.36799002	0	0	0
32	12	26	0	0	0	.53798097	0	0	0	0	0	0
32	12	27	.34761146	.0026786397	7.1751106e-06	.26899049	0	.10759621	.51097322	0	0	1
32	12	28	.25078019	.35942128	.12918366	0	.032386817	0	.43625143	0	0	0
32	12	29	.33227807	.015592678	.0002431316	.26899049	.017992675	0	.17814559	0	0	0
32	12	30	.23796286	.072303325	.0052277707	0	.0089963377	0	.10029718	0	0	0
32	13	1	1.8225158e-17	0	0	1.7126265e-17	1.1340559e-18	9.6880783e-18	.21666667	0	0	0
32	13	2	1.4287830e-17	.011230106	.00012611529	1.7126265e-17	6.4803201e-19	1.2917439e-17	.21666667	0	0	0
32	13	3	1.8653153e-17	0	0	1.2110098e-17	8.1004001e-20	2.4220196e-17	0	0	0	0
32	13	4	1.3249542e-17	0	0	1.7126265e-17	8.1004001e-20	6.4587193e-18	0	0	0	0
32	13	5	3.3170772e-18	0	0	0	0	0	.80000001	0	0	0
32	13	6	1.8895487e-17	0	0	1.2110098e-17	5.6702797e-19	9.6880783e-18	0	0	0	0
32	13	7	1.3926094e-17	0	0	0	8.9104402e-19	0	0	0	0	0
32	13	8	1.8579155e-17	0	0	0	2.1061040e-18	0	0	0	0	1
32	13	9	7.3961395e-18	0	0	0	0	0	.80000001	0	0	0
32	13	10	1.8581185e-17	0	0	0	2.2681119e-17	0	0	0	0	0
32	13	11	2.4220196e-17	0	0	1.7126265e-17	3.0781521e-18	1.6146797e-17	0	0	0	0
32	13	12	6.1373220e-18	0	0	0	1.6200800e-19	0	0	0	0	0
32	13	13	1.7549328e-17	0	0	0	5.5892759e-18	0	0	0	0	0
32	13	14	2.1241475e-17	0	0	1.7126265e-17	0	3.2293592e-18	0	0	0	0
32	13	15	7.6043375e-18	0	0	0	1.6200800e-19	0	0	0	0	0
32	13	16	2.1703863e-17	0	0	1.2110098e-17	4.0501997e-19	1.4532117e-17	0	0	0	0
32	13	17	1.2529578e-17	0	0	0	8.1003993e-19	0	0	0	0	0
32	13	18	1.3221113e-17	0	0	0	3.2401600e-19	0	0	0	0	0
32	13	19	1.8955193e-17	0	0	0	2.9971481e-18	0	0	0	0	0
32	13	20	2.2727376e-17	0	0	1.7126265e-17	1.9440959e-18	1.2917439e-17	0	0	0	0
32	13	21	1.9911821e-17	0	0	1.7126265e-17	1.2150600e-18	1.6146797e-17	0	0	0	1
32	13	22	1.2371755e-17	0	0	1.2110098e-17	0	0	0	0	0	0
32	13	23	2.1203471e-17	0	0	1.7126265e-17	5.6702797e-19	1.6146797e-17	.21666667	0	0	0
32	13	24	1.5775610e-17	0	0	1.2110098e-17	3.2401600e-19	0	0	0	0	0
32	13	25	1.2542271e-17	0	0	0	4.0501997e-19	0	0	0	0	0
32	13	26	0	1	1	2.4220196e-17	0	0	0	1	0	0
32	13	27	1.5649657e-17	0	0	1.2110098e-17	0	4.8440396e-18	0	0	0	1
32	13	28	1.1290260e-17	0	0	0	1.4580720e-18	0	0	0	0	0
32	13	29	1.4959340e-17	0	0	1.2110098e-17	8.1003993e-19	0	.32499999	0	0	0
32	13	30	1.0713216e-17	0	0	0	4.0501997e-19	0	0	0	0	0
32	14	1	.55998766	.099437892	.0098878946	.52622294	.034845095	.29767668	.37724605	0	0	0
32	14	2	.43900898	.039191738	.0015359923	.52622294	.019911483	.39690223	.09031906	0	0	0
32	14	3	.5731383	.0041654287	.000017350796	.37209582	.0024889354	.74419165	.66408193	0	0	0
32	14	4	.40710649	.093374774	.0087188482	.52622294	.0024889354	.19845112	.52243364	0	0	0
32	14	5	.10192078	.45272383	.20495887	0	0	0	0	0	0	0
32	14	6	.58058429	.12154548	.014773304	.37209582	.017422548	.29767668	.68013054	0	0	0
32	14	7	.42789426	.12175926	.014825317	0	.027378289	0	.52471364	0	0	0
32	14	8	.57086456	.2687746	.072239786	0	.064712323	0	.41950849	0	0	1
32	14	9	.22725438	.0028520725	8.1343178e-06	0	0	0	0	0	0	0
32	14	10	.57092696	.10883077	.011844137	0	.69690192	0	.74044859	0	0	0
32	14	11	.74419165	.033877492	.0011476844	.52622294	.094579548	.49612778	.44067293	0	0	0
32	14	12	.18857585	.4016504	.16132304	0	.0049778707	0	.79347342	0	0	0
32	14	13	.53922206	.26511469	.070285805	0	.17173654	0	.15544251	0	0	0
32	14	14	.65266722	.089639917	.0080353143	.52622294	0	.099225551	.37820989	0	0	0
32	14	15	.23365147	.17002264	.028907698	0	.0049778707	0	.79347342	0	0	0
32	14	16	.66687459	.19360365	.037482373	.37209582	.012444676	.44651502	.78332561	0	0	0
32	14	17	.38498479	.09226913	.0085135922	0	.024889352	0	.37318787	0	0	0
32	14	18	.40623298	.29424682	.086581193	0	.0099557415	0	.67963207	0	0	0
32	14	19	.5824188	.13562451	.018394008	0	.092090607	0	.6713118	0	0	0
32	14	20	.69832319	.081860252	.0067011006	.52622294	.059734449	.39690223	.52060103	0	0	0
32	14	21	.61181223	.077361554	.0059848102	.52622294	.037334032	.49612778	.76247716	0	0	1
32	14	22	.38013554	.52735257	.27810073	.37209582	0	0	.66617167	1	0	0
32	14	23	.65149957	.49927703	.24927755	.52622294	.017422548	.49612778	.36873505	0	0	0
32	14	24	.48472264	.30814373	.094952561	.37209582	.0099557415	0	.68510443	0	0	0
32	14	25	.38537481	.12769005	.016304748	0	.012444676	0	.7648772	0	0	0
32	14	26	0	0	0	.74419165	0	0	0	0	0	0
32	14	27	.4808526	.012972493	.00016828557	.37209582	0	.14883834	.77400368	0	0	1
32	14	28	.34690544	.054908317	.0030149233	0	.044800837	0	.13464609	0	0	0
32	14	29	.45964187	.31512633	.099304602	.37209582	.024889352	0	.30795097	0	0	0
32	14	30	.32917514	.18315998	.033547577	0	.012444676	0	.18106371	0	0	0
32	15	1	.3796123	.0092163086	.000084940344	.3567234	.023621282	.20179324	.22824268	0	0	0
32	15	2	.29760155	.003261213	.00001063551	.3567234	.013497875	.26905766	.04439861	0	0	0
32	15	3	.38852701	.0034355198	.000011802796	.25224155	.0016872344	.5044831	.25947243	0	0	0
32	15	4	.27597505	.15183389	.023053531	.3567234	.0016872344	.13452883	.33397868	0	0	0
32	15	5	.069091484	.064895459	.0042114207	0	0	0	0	0	0	0
32	15	6	.3935746	.10220671	.010446211	.25224155	.011810641	.20179324	.76756179	0	0	0
32	15	7	.29006696	0	0	0	.018559579	0	.7995559	0	0	0
32	15	8	.38698569	.11637722	.013543657	0	.043868095	0	.70775229	0	0	1
32	15	9	.15405439	0	0	0	0	0	0	0	0	0
32	15	10	.38702798	.064455174	.0041544694	0	.47242561	0	.75140202	0	0	0
32	15	11	.5044831	.00044283687	1.9610449e-07	.3567234	.064114906	.33632207	.21056215	0	0	0
32	15	12	.12783444	.038432959	.0014770924	0	.0033744688	0	.87415725	0	0	0
32	15	13	.36553544	.0076920851	.000059168175	0	.11641917	0	.06237942	0	0	0
32	15	14	.44243923	.041665789	.0017360379	.3567234	0	.067264408	.28931341	0	0	0
32	15	15	.15839094	.22383408	.050101697	0	.0033744688	0	.87415725	0	0	0
32	15	16	.4520703	.049560174	.0024562108	.25224155	.0084361713	.30268985	.80038929	0	0	0
32	15	17	.26097888	.0077340598	.00005981568	0	.016872343	0	.86001319	0	0	0
32	15	18	.27538291	.062831171	.0039477563	0	.0067489375	0	.79924494	0	0	0
32	15	19	.39481819	.044638511	.0019925965	0	.062427673	0	.77960449	0	0	0
32	15	20	.47338909	.69504553	.48308828	.3567234	.040493626	.26905766	.97957069	1	0	0
32	15	21	.41474384	.05561005	.0030924776	.3567234	.025308516	.33632207	.66711402	0	0	1
32	15	22	.25769162	.0066320137	.000043983608	.25224155	0	0	.15241794	0	0	0
32	15	23	.44164765	.048967626	.0023978285	.3567234	.011810641	.33632207	.29584298	0	0	0
32	15	24	.32859057	.047305942	.0022378522	.25224155	.0067489375	0	.40091097	0	0	0
32	15	25	.26124328	.014626459	.00021393331	0	.0084361713	0	.76193935	0	0	0
32	15	26	0	0	0	.5044831	0	0	0	0	0	0
32	15	27	.3259671	.0016886443	2.8515196e-06	.25224155	0	.10089663	.68234551	0	0	1
32	15	28	.23516512	0	0	0	.030370219	0	.029356517	0	0	0
32	15	29	.31158847	.052412294	.0027470486	.25224155	.016872343	0	.31231609	0	0	0
32	15	30	.22314587	.018810688	.00035384196	0	.0084361713	0	.23622423	0	0	0
32	16	1	.75247771	.20852277	.043481745	.70710677	.046822742	.40000001	.24409613	0	1	0
32	16	2	.58991385	.049408454	.0024411953	.70710677	.026755853	.53333336	.11259034	0	1	0
32	16	3	.77014875	.031916849	.0010186853	.5	.0033444816	1	.28386682	0	1	0
32	16	4	.54704523	.27315474	.074613512	.70710677	.0033444816	.26666668	.34794348	0	1	0
32	16	5	.13695501	.52965552	.28053495	0	.010033445	0	0	0	1	0
32	16	6	.78015423	.15672866	.024563871	.5	.023411371	.40000001	.78778899	0	1	0
32	16	7	.57497859	.09064123	.0082158325	0	.050167225	0	.77941239	0	1	0
32	16	8	.76709348	.74532109	.55550355	0	.10367893	0	.94292051	1	1	1
32	16	9	.30537075	.012744391	.00016241951	0	.010033445	0	0	0	1	0
32	16	10	.76717734	.18441479	.034008816	0	1	0	.74879467	0	1	0
32	16	11	1	.15789364	.024930403	.70710677	.12709031	.66666669	.23645441	0	1	0
32	16	12	.25339687	.31080398	.096599117	0	.026755853	0	.70195615	0	1	0
32	16	13	.72457421	.049655151	.0024656339	0	.32107022	0	.080891907	0	1	0
32	16	14	.87701499	.2003666	.040146776	.70710677	0	.13333333	.30192965	0	1	0
32	16	15	.31396678	.40645447	.16520524	0	.023411371	0	.70195615	0	1	0
32	16	16	.896106	.3529985	.12460794	.5	.016722407	.60000002	.82459837	0	1	0
32	16	17	.51731938	.15024881	.022574706	0	.053511705	0	.83716071	0	1	0
32	16	18	.54587144	.4842279	.23447666	0	.023411371	0	.78212774	0	1	0
32	16	19	.7826193	.43616468	.19023962	0	.16053511	0	.79936141	0	1	0
32	16	20	.93836468	.22937262	.052611798	.70710677	.080267556	.53333336	.79421592	0	1	0
32	16	21	.82211643	.1444211	.020857455	.70710677	.050167225	.66666669	.70138603	0	1	1
32	16	22	.51080328	.030365245	.00092204812	.5	0	0	.22258554	0	1	0
32	16	23	.8754459	.37432024	.14011565	.70710677	.023411371	.66666669	.32375234	0	1	0
32	16	24	.65134114	.12364644	.015288441	.5	.013377926	0	.41209659	0	1	0
32	16	25	.51784348	.24406233	.059566423	0	.036789298	0	.75598043	0	1	0
32	16	26	0	0	0	1	0	0	0	0	1	0
32	16	27	.64614081	.031734649	.001007088	.5	0	.20000002	.7031284	0	1	1
32	16	28	.46615067	.037819095	.001430284	0	.070234112	0	.049017116	0	1	0
32	16	29	.61763906	.24138363	.058266055	.5	.033444814	0	.30938032	0	1	0
32	16	30	.44232577	.13123658	.017223042	0	.016722407	0	.33873245	0	1	0
32	17	1	.36432505	.14568003	.02122267	.34235793	.022670036	.19366689	.3033329	0	0	0
32	17	2	.28561693	.029075388	.00084537821	.34235793	.012954307	.25822252	.21493071	0	0	0
32	17	3	.37288079	.0014835544	2.2009335e-06	.24208361	.0016192883	.48416722	.28858745	0	0	0
32	17	4	.26486135	.011200633	.00012545417	.34235793	.0016192883	.12911126	.1784299	0	0	0
32	17	5	.066309124	.20898165	.043673329	0	0	0	0	0	0	0
32	17	6	.37772509	.027947221	.00078104716	.24208361	.011335018	.19366689	.38310722	0	0	0
32	17	7	.27838579	.00058063364	3.3713542e-07	0	.017812172	0	.12868486	0	0	0
32	17	8	.37140152	.042386863	.0017966462	0	.042101499	0	.088146783	0	0	1
32	17	9	.14785051	.92455548	.85480285	0	0	0	0	0	0	0
32	17	10	.37144211	.027669977	.00076562766	0	.45340073	0	.31929758	0	0	0
32	17	11	.48416722	.01553331	.00024128373	.34235793	.061532959	.32277817	.86284405	0	0	0
32	17	12	.12268646	.05262005	.0027688695	0	.0032385767	0	.19509237	0	0	0
32	17	13	.35081509	.051012445	.0026022696	0	.1117309	0	.78988212	0	0	0
32	17	14	.42462191	.11955513	.014293429	.34235793	0	.064555623	.75112545	0	0	0
32	17	15	.15201244	.035505049	.0012606086	0	.0032385767	0	.19509237	0	0	0
32	17	16	.43386513	.019129343	.00036593177	.24208361	.0080964416	.29050034	.22415346	0	0	0
32	17	17	.25046909	.012611465	.00015904904	0	.016192883	0	.07593061	0	0	0
32	17	18	.26429304	.010309533	.00010628648	0	.0064771534	0	.14093901	0	0	0
32	17	19	.37891862	.010741163	.00011537258	0	.059913669	0	.13747561	0	0	0
32	17	20	.45432541	.01847798	.00034143575	.34235793	.038862921	.25822252	.13381366	0	0	0
32	17	21	.39804184	.023242151	.00054019759	.34235793	.024289327	.32277817	.26829782	0	0	1
32	17	22	.2473142	.0043612472	.000019020477	.24208361	0	0	.16303661	0	0	0
32	17	23	.42386222	.024788041	.00061444694	.34235793	.011335018	.32277817	.1329504	0	0	0
32	17	24	.31535801	.16529113	.027321158	.24208361	.0064771534	0	.21954913	0	0	0
32	17	25	.25072283	0	0	0	.0080964416	0	.17658812	0	0	0
32	17	26	0	0	0	.48416722	0	0	0	0	0	0
32	17	27	.31284019	.00034093714	1.1623813e-07	.24208361	0	.096833453	.20811155	0	0	1
32	17	28	.22569486	.60924995	.37118551	0	.029147191	0	.98231053	1	0	0
32	17	29	.29904059	.1382504	.019113172	.24208361	.016192883	0	.086611919	0	0	0
32	17	30	.21415964	.0077656899	.000060305938	0	.0080964416	0	.03208654	0	0	0
32	18	1	.48515117	.080541939	.006487004	.45589879	.030188413	.25789532	.20808335	0	0	0
32	18	2	.38034004	.020636136	.0004258501	.45589879	.017250521	.34386042	.052767795	0	0	0
32	18	3	.49654436	.0019183798	3.6801810e-06	.32236913	.0021563151	.64473826	.22404987	0	0	0
32	18	4	.35270098	.27424699	.075211413	.45589879	.0021563151	.17193021	.30513418	0	0	0
32	18	5	.088300131	.29120153	.084798329	0	0	0	0	0	0	0
32	18	6	.50299525	.066318914	.0043981983	.32236913	.015094207	.25789532	.48248774	0	0	0
32	18	7	.37071067	.1610817	.025947314	0	.023719467	0	.79505998	0	0	0
32	18	8	.49457452	.3745169	.14026292	0	.056064196	0	.71138841	0	0	1
32	18	9	.19688421	0	0	0	0	0	0	0	0	0
32	18	10	.49462858	.076478012	.0058488864	0	.60376823	0	.73475838	0	0	0
32	18	11	.64473826	.04322556	.001868449	.45589879	.08193998	.42982551	.18439193	0	0	0
32	18	12	.16337466	.21837883	.047689311	0	.0043126303	0	.67099369	0	0	0
32	18	13	.4671607	.13274153	.017620312	0	.14878576	0	.057759479	0	0	0
32	18	14	.56544513	.073424555	.0053911651	.45589879	0	.085965097	.27585077	0	0	0
32	18	15	.2024264	.20210868	.04084792	0	.0043126303	0	.67099369	0	0	0
32	18	16	.57775378	.14542273	.021147769	.32236913	.010781576	.38684297	.49800161	0	0	0
32	18	17	.33353561	.068528101	.0046961005	0	.021563152	0	.6944297	0	0	0
32	18	18	.35194421	.34485951	.11892808	0	.0086252606	0	.79111344	0	0	0
32	18	19	.50458461	.13956161	.019477442	0	.079783663	0	.77167279	0	0	0
32	18	20	.6049996	.13483284	.018179895	.45589879	.051751565	.34386042	.77963525	0	0	0
32	18	21	.53004992	.1148693	.013194955	.45589879	.032344729	.42982551	.40388444	0	0	1
32	18	22	.32933441	.35580304	.12659581	.32236913	0	0	.11965334	0	0	0
32	18	23	.56443346	.51782227	.2681399	.45589879	.015094207	.42982551	.43491885	1	0	0
32	18	24	.41994452	.28813416	.083021291	.32236913	.0086252606	0	.37416625	0	0	0
32	18	25	.33387351	.3896904	.15185861	0	.010781576	0	.74170429	0	0	0
32	18	26	0	0	0	.64473826	0	0	0	0	0	0
32	18	27	.41659167	.0038852568	.000015095221	.32236913	0	.12894766	.41214684	0	0	1
32	18	28	.30054516	.0071156854	.000050632978	0	.038813673	0	.023045879	0	0	0
32	18	29	.39821553	.54956186	.30201823	.32236913	.021563152	0	.30461618	0	0	0
32	18	30	.28518435	.1684327	.028369574	0	.010781576	0	.26492023	0	0	0
32	19	1	.54189545	.33725521	.11374108	.50922167	.033719312	.28805926	.31807584	0	0	0
32	19	2	.4248254	.0071368944	.000050935261	.50922167	.019268179	.38407904	.10795646	0	0	0
32	19	3	.55462122	.0056124828	.000031499963	.3600741	.0024085224	.72014821	.38534799	0	0	0
32	19	4	.39395362	.19079754	.036403701	.50922167	.0024085224	.19203952	.41242632	0	0	0
32	19	5	.098627903	.3057906	.093507893	0	0	0	0	0	0	0
32	19	6	.56182665	.31942797	.10203423	.3600741	.016859656	.28805926	.70014441	0	0	0
32	19	7	.41406977	.29423365	.086573444	0	.026493747	0	.76144683	0	0	0
32	19	8	.55242097	.13653627	.018642154	0	.062621579	0	.6677196	0	0	1
32	19	9	.2199122	0	0	0	0	0	0	0	0	0
32	19	10	.55248135	.21723139	.047189478	0	.67438626	0	.7961961	0	0	0
32	19	11	.72014821	.15489732	.023993179	.50922167	.091523848	.48009881	.36736754	0	0	0
32	19	12	.1824833	.064368695	.0041433289	0	.0048170448	0	.75137782	0	0	0
32	19	13	.52180082	.11240874	.012635726	0	.16618805	0	.19497432	0	0	0
32	19	14	.63158077	.38712743	.14986765	.50922167	0	.096019752	.39006108	0	0	0
32	19	15	.22610262	.33606872	.11294218	0	.0048170448	0	.75137782	0	0	0
32	19	16	.64532912	.063828953	.0040741353	.3600741	.012042611	.43208891	.71744299	0	0	0
32	19	17	.37254664	.010844942	.00011761277	0	.024085222	0	.50311381	0	0	0
32	19	18	.39310831	.2259561	.051056158	0	.0096340897	0	.77387893	0	0	0
32	19	19	.56360185	.070411697	.0049578073	0	.089115329	0	.76550364	0	0	0
32	19	20	.67576158	.43929514	.19298023	.50922167	.057804536	.38407904	.75688362	0	0	0
32	19	21	.59204566	.078718796	.0061966488	.50922167	.036127836	.48009881	.52578247	0	0	1
32	19	22	.36785406	.12426166	.01544096	.3600741	0	0	.27068454	0	0	0
32	19	23	.63045079	.24148215	.058313631	.50922167	.016859656	.48009881	.33852887	0	0	0
32	19	24	.46906212	.54442775	.29640159	.3600741	.0096340897	0	.47480491	0	0	0
32	19	25	.37292403	.21053389	.044324517	0	.012042611	0	.78144032	0	0	0
32	19	26	0	0	0	.72014821	0	0	0	0	0	0
32	19	27	.4653171	.0026034864	6.7781416e-06	.3600741	0	.14402965	.52345985	0	0	1
32	19	28	.33569756	.53290725	.28399014	0	.043353401	0	.16559328	0	0	0
32	19	29	.44479167	.67909396	.46116862	.3600741	.024085222	0	.48958391	1	0	0
32	19	30	.3185401	.049888484	.0024888609	0	.012042611	0	.24721442	0	0	0
32	20	1	.46121666	.06556344	.0042985645	.43340743	.028699094	.24517226	.34969699	0	0	0
32	20	2	.36157629	.022062533	.00048675534	.43340743	.016399482	.32689637	.095384665	0	0	0
32	20	3	.47204778	.011440233	.00013087894	.30646533	.0020499353	.61293066	.71162468	0	0	0
32	20	4	.33530077	.12360617	.015278485	.43340743	.0020499353	.16344818	.72481495	0	0	0
32	20	5	.083943926	.31384656	.098499663	0	0	0	0	0	0	0
32	20	6	.47818044	.28234893	.079720922	.30646533	.014349547	.24517226	.87764412	0	0	0
32	20	7	.352422	.04577918	.0020957333	0	.022549288	0	.7248131	0	0	0
32	20	8	.47017512	.19206636	.036889486	0	.053298321	0	.76085258	0	0	1
32	20	9	.1871711	0	0	0	0	0	0	0	0	0
32	20	10	.4702265	.83782333	.70194793	0	.57398188	0	.98178303	1	0	0
32	20	11	.61293066	.10538198	.011105361	.43340743	.077897541	.40862045	.40401378	0	0	0
32	20	12	.15531471	.18586895	.034547266	0	.0040998706	0	.78629774	0	0	0
32	20	13	.44411373	.04995713	.0024957149	0	.14144553	0	.17450015	0	0	0
32	20	14	.53754938	.35197443	.123886	.43340743	0	.081724085	.38877341	0	0	0
32	20	15	.19243987	.54668701	.29886669	0	.0040998706	0	.78629774	0	0	0
32	20	16	.54925084	.086869143	.0075462479	.30646533	.010249676	.36775839	.76104259	0	0	0
32	20	17	.31708091	.023288548	.00054235646	0	.020499352	0	.6993258	0	0	0
32	20	18	.33458135	.084014036	.0070583583	0	.0081997411	0	.74724144	0	0	0
32	20	19	.47969136	.073339976	.005378752	0	.075847611	0	.73653519	0	0	0
32	20	20	.57515246	.31386453	.098510943	.43340743	.049198445	.32689637	.71801221	0	0	0
32	20	21	.50390035	.0800796	.0064127422	.43340743	.03074903	.40862045	.71164083	0	0	1
32	20	22	.31308699	.013274079	.00017620118	.30646533	0	0	.34737381	0	0	0
32	20	23	.53658766	.096908122	.009391184	.43340743	.014349547	.40862045	.35758168	0	0	0
32	20	24	.39922693	.10446252	.010912418	.30646533	.0081997411	0	.80245817	0	0	0
32	20	25	.31740215	.25378528	.064406969	0	.010249676	0	.79030406	0	0	0
32	20	26	0	0	0	.61293066	0	0	0	0	0	0
32	20	27	.39603949	.0026658124	7.1065556e-06	.30646533	0	.12258614	.71680689	0	0	1
32	20	28	.28571802	.016153455	.00026093409	0	.036898836	0	.14853354	0	0	0
32	20	29	.37856993	.17004438	.02891509	.30646533	.020499352	0	.32023162	0	0	0
32	20	30	.27111503	.024723003	.00061122689	0	.010249676	0	.21343045	0	0	0
32	21	1	.50541544	.049642552	.0024643829	.47494122	.031449351	.26866734	.39235726	0	0	0
32	21	2	.39622647	.016238255	.00026368094	.47494122	.017971059	.35822314	.19560494	0	0	0
32	21	3	.51728451	.044690892	.0019972757	.33583418	.0022463824	.67166835	.66200846	0	0	0
32	21	4	.36743295	.12775436	.016321177	.47494122	.0022463824	.17911157	.49432966	0	0	0
32	21	5	.091988347	.03323441	.001104526	0	0	0	0	0	0	0
32	21	6	.52400488	.17206153	.029605171	.33583418	.015724676	.26866734	.68111551	0	0	0
32	21	7	.38619491	.021324825	.00045474814	0	.024710206	0	.45601863	0	0	0
32	21	8	.51523238	.14020573	.019657645	0	.058405943	0	.42646936	0	0	1
32	21	9	.20510787	.052353613	.0027409007	0	0	0	0	0	0	0
32	21	10	.51528871	.30206963	.091246061	0	.62898707	0	.6993686	0	0	0
